# timestamp[secs] tx ty tz qx qy qz qw
1643091455.396787 7.544890433475782 -0.09928763136951832 -124.61556524505768 -0.04557276028464307 0.291106313170792 -0.006050836446848103 0.9555854882376776
1643091455.496773 7.41054190622266 -0.085244520362114 -124.61810698950568 -0.04644939653393757 0.291541535111636 -0.0075956676090851065 0.955399546106212
1643091455.596664 7.2716595295664845 -0.07921896394293301 -124.61192680425907 -0.04631606168403286 0.2905787649271777 -0.00615789828363797 0.9557096233125442
1643091455.696474 7.179387269572203 -0.06572151025469905 -124.6247949187296 -0.04827145623635065 0.2897450927127559 0.00018709272690737455 0.955885773907118
1643091455.79634 7.146486128205223 -0.06287438611222168 -124.61526230928047 -0.04651860523646027 0.290759340120034 0.0007033289467720668 0.9556644446814004
1643091455.89625 7.0258593902758015 -0.056556810631677154 -124.61680616108507 -0.05063119315522108 0.2908161968364121 0.004970886077940709 0.9554254090345745
1643091455.996195 6.909093176362528 -0.04928001589443977 -124.62560149464375 -0.0504786748982893 0.2901086140777646 0.007774307726009888 0.9556298737261057
1643091456.096245 6.900474810426471 -0.06712806306720538 -124.61349928263577 -0.04080833765042604 0.2900487285634645 0.015730322809076068 0.9560120143498453
1643091456.196065 6.792641734013708 -0.047624778822222734 -124.62166282211022 -0.04958586869456516 0.290405802101184 0.01505722027156267 0.9554993416269144
1643091456.295831 6.626658586095924 -0.05005681601291397 -124.62319821542489 -0.0438841920820563 0.28973961180141444 0.02030073027246799 0.9558833691349983
1643091456.395523 6.47911844512725 -0.0403855494326637 -124.61702381613378 -0.04112331769212886 0.2900370112595527 0.02450019367924136 0.9558175272254102
1643091456.495373 6.467521230581833 -0.029828562842127183 -124.62042620464399 -0.05386924346770182 0.29131483316740403 0.022540140929246676 0.9548432932328502
1643091456.595296 6.370320388440446 -0.02315429738878578 -124.61912338761371 -0.054018183204452626 0.28989472073547967 0.022529927057876892 0.9552672344217377
1643091456.695233 6.386632030602693 -0.04229757384100689 -124.61950769503731 -0.0441922326699382 0.28883565666544947 0.025436125788984475 0.9560198813388411
1643091456.795242 6.2269531379408845 -0.03186353808530097 -124.61447627883733 -0.04548595706910575 0.2908075757303081 0.0261227257941144 0.9553426530855064
1643091456.89524 6.055319032646706 -0.0016215946394196878 -124.61314904000771 -0.05479591089456265 0.29121607147089484 0.02441182210517506 0.95477467017501
1643091456.995277 5.953801997404133 -0.013922560788236178 -124.61536356204498 -0.041746262373175115 0.28868731100590783 0.025311830354719452 0.9561779108963678
1643091457.09551 5.911047226591672 0.002317201884825107 -124.62329148322941 -0.05201492353393703 0.2898347897084981 0.01993999933127801 0.9554541531811236
1643091457.19557 5.726956437637015 0.001988670255415069 -124.61889201850283 -0.042663408333707055 0.2895859178232437 0.02141993827938592 0.9559607816390421
1643091457.295666 5.646147031321751 0.008125883947527945 -124.61361921778908 -0.042260606424325164 0.2912869796617684 0.01957032711387575 0.9555014070742275
1643091457.395761 5.577053827367137 0.01298425553712286 -124.6167547570151 -0.04079799568716813 0.28639014488737463 0.019221447559961177 0.9570510667738675
1643091457.495845 5.449644824846906 0.03714204991048462 -124.62307601737025 -0.048992807705284046 0.28990726686459006 0.017210328593955833 0.955644958131389
1643091457.595951 5.402936084790753 0.04272077510590164 -124.62320468822368 -0.04903089992218789 0.2899267920148083 0.017095097119905065 0.9556391493546523
1643091457.696064 5.294336749780508 0.053939750191426473 -124.61970500891069 -0.04878688248256651 0.2918707069433994 0.01469737780531922 0.9550996375308916
1643091457.796068 5.199436981162664 0.06590525512623419 -124.61529629742358 -0.05026456768115539 0.29000359695166045 0.013883380872208214 0.9556038084512235
1643091457.895947 5.066951514300905 0.07877426458699319 -124.62304308983394 -0.05151386658007987 0.2873135202602624 0.015860133074266407 0.9563188374200794
1643091457.99577 4.98227100088015 0.08484623208356802 -124.6187007935664 -0.050280120288314085 0.2910279474378449 0.019414318671671472 0.9551951253772302
1643091458.095733 4.837448246487235 0.09620749307983151 -124.62083205214888 -0.05092426002954796 0.28816527978829043 0.021401604723735455 0.9559861204956003
1643091458.195601 4.839793155896852 0.09597759283374782 -124.61949833278716 -0.051711994044613144 0.28901939957946116 0.021920604354247107 0.9556741826812117
1643091458.295583 4.709160014627812 0.10826361089340056 -124.61804638176525 -0.05664926836832701 0.28949566636029994 0.018472642318206736 0.9553229197699188
1643091458.395584 4.605724416766994 0.11227984944381154 -124.62686097306404 -0.0498120156420624 0.28877322811402184 0.022148912773187167 0.9558442401799824
1643091458.4956 4.57761450137605 0.11600699424453498 -124.6183220327096 -0.04979764634456319 0.29213244401084487 0.01762607645400683 0.9549178765755879
1643091458.595594 4.4938177124857 0.1297821727028586 -124.62178807651091 -0.05299693269244469 0.29138157921236285 0.01894016091687044 0.9549499310044193
1643091458.69561 4.357292894787545 0.13469536330562923 -124.62429868136587 -0.047928054405378895 0.28944511004642604 0.017744822235284556 0.9558292479072639
1643091458.795677 4.24672228421347 0.14011115608303215 -124.61620363084768 -0.04498437383079248 0.29085360035215413 0.017893855493781693 0.9555419400574777
1643091458.895703 4.143594781062921 0.15906224724575324 -124.63131853279103 -0.04724652245718674 0.2908014888902861 0.01443308324301956 0.955507167049518
1643091458.995717 4.052159812571384 0.17279516079145735 -124.61898448574169 -0.04899893378119827 0.2909551399210877 0.012308284734643545 0.9554018616104415
1643091459.095934 3.958873704706717 0.1849323448836564 -124.62246437341383 -0.0544227735143071 0.2893446129953298 0.011184924818582541 0.9556111940064306
1643091459.196047 3.8631618791706637 0.18676552762125945 -124.62425478167432 -0.04802881146262973 0.2893563194396331 0.01366490633299788 0.9559181052813817
1643091459.296272 3.7757853569036404 0.197849050904476 -124.62078809034422 -0.05401534847237226 0.2900919289852033 0.01450748996237457 0.9553630449216902
1643091459.39655 3.6849069607703293 0.20333915684981219 -124.62686933198628 -0.052166029612755176 0.2900051535499835 0.015265171360771029 0.9554803455917961
1643091459.496744 3.586847836968665 0.21061892542345179 -124.62209650409703 -0.05308726777769661 0.2900642361198833 0.014710923615144155 0.9554203627987405
1643091459.596821 3.493847442791999 0.2136859453466701 -124.62056224849559 -0.05008189166330578 0.2913125032574778 0.0113800925739411 0.9552483044037793
1643091459.696661 3.4000174055906665 0.22434891869376783 -124.62591594959831 -0.05189434630868403 0.29073024743333303 0.011542559134414378 0.9553269960475188
1643091459.79643 3.3145433002343734 0.2305701772933055 -124.6208552370728 -0.05229266616875344 0.28983926183667075 0.010507816811996482 0.9555879159704683
1643091459.896187 3.2284893469182347 0.22906415916832737 -124.62353830349737 -0.04608349180684761 0.29077827996450406 0.009889330876057716 0.9556288530693267
1643091459.995939 3.135710361348803 0.24086164062245627 -124.62226545169234 -0.05184852064800364 0.2910801379078144 0.009779847581457236 0.955242607301132
1643091460.095781 3.0489935472773153 0.24622359012031045 -124.62388143291149 -0.04701160870255754 0.2912485492488985 0.008203397985264408 0.9554563807255174
1643091460.195519 2.959453787226285 0.25568878985633614 -124.62301433447215 -0.049358703778060724 0.29153728788929495 0.008167944960268346 0.9552502357009026
1643091460.295318 2.864532004888295 0.2647458753693559 -124.62002162585176 -0.050910274682691506 0.2905621896716614 0.00658976994375067 0.9554780650527938
1643091460.395205 2.778338979576469 0.2715276280802452 -124.62016754403253 -0.050989392551009524 0.2909492815442291 0.007578748625247149 0.9553487111968337
1643091460.495131 2.691675874697765 0.2792959462230459 -124.62481743113878 -0.0519771343661115 0.2909559444244038 0.00861365380156992 0.9552846805405063
1643091460.595129 2.6046779500522472 0.28461893930220594 -124.62564530283801 -0.0517857346890862 0.29084832838707875 0.009278716938138028 0.9553216175556457
1643091460.695141 2.510559707682058 0.29367950457177905 -124.62000285163998 -0.05193517454178135 0.290438830839107 0.010417406407260311 0.9554263450574687
1643091460.795212 2.4221626825600726 0.2993277955650967 -124.61885585286193 -0.05366684389852247 0.2909377991709988 0.011244322578439617 0.9551694258555699
1643091460.895252 2.33665651907964 0.30806119940225984 -124.62428992550649 -0.054414626078616656 0.2909370926218887 0.013057124564115508 0.9551042708016565
1643091460.995329 2.2486957344546576 0.3142322421975822 -124.62748256968561 -0.05425009721705962 0.2900792458341648 0.015080414958291424 0.955344722690667
1643091461.095552 2.159742709698794 0.31798357438467356 -124.61992027375825 -0.05374228039412538 0.28999747500733286 0.018102874920310305 0.9553457581980622
1643091461.195639 2.0718234402740334 0.3226017106100353 -124.62719078319742 -0.05656299918868766 0.2901288910272738 0.0208585063600004 0.955086789996854
1643091461.29578 1.982134480045644 0.3256540849149362 -124.62871556468328 -0.054895061563507756 0.2898226565301422 0.023291629959176302 0.9552208435495922
1643091461.395926 1.8890951876398248 0.3267727447070842 -124.62656498225628 -0.05735256278231405 0.2890215624972238 0.026443330060623507 0.9552371277590026
1643091461.49598 1.7994066695240016 0.33187190376425735 -124.62800503061779 -0.06127207326347417 0.2911510994128367 0.03383579398793828 0.9541131533491706
1643091461.595954 1.7083146050823432 0.33248436404889253 -124.62606822823496 -0.06242763174165487 0.2889752430362798 0.03673122314479839 0.9545925397537625
1643091461.695809 1.6250114707376977 0.32997479859586853 -124.63150880235284 -0.06424758879329473 0.2891593307970823 0.04563314592115751 0.9540318363349147
1643091461.795575 1.536657834689012 0.32392945877966 -124.62526382149466 -0.0650231835840305 0.28853964862965503 0.056432289767370664 0.9535891428895802
1643091461.895317 1.4438370120608344 0.3163523670966814 -124.62296755059397 -0.06759898328628879 0.2878584915996991 0.07052132347879628 0.9526775998245183
1643091461.995185 1.3567834933219707 0.30366653803098015 -124.62469038743352 -0.07158422490640455 0.28606957991728044 0.086989508857098 0.9515633029595566
1643091462.095375 1.2678289891070091 0.29399433105884787 -124.62307361550697 -0.07491097947619794 0.28733772470171476 0.09586962858331312 0.9500707296998765
1643091462.195594 1.181376526380002 0.27712966796156807 -124.6203710783742 -0.07850506197246569 0.28339728392814795 0.11552465557391868 0.9487765746799272
1643091462.295919 1.0995425132580579 0.273806979280038 -124.62827061040817 -0.08365247072594614 0.28471732796542853 0.12633229489846431 0.9465613865795282
1643091462.396307 1.0106216142993245 0.25819560810125025 -124.62461664788606 -0.08890278119874931 0.2823922217650987 0.1421057409989359 0.9445405692487974
1643091462.496647 0.922937882933546 0.23816519967866903 -124.6219150415797 -0.09367790260793572 0.27867595348766167 0.16560689136464535 0.9413493087283059
1643091462.596863 0.8428398706550696 0.2194756626302215 -124.62850905832772 -0.09926898711006431 0.27985762559068655 0.17757623434646722 0.9382388068035842
1643091462.696921 0.7647508785671152 0.19393522268524446 -124.62265018699685 -0.11079509745717128 0.27685585910144805 0.21276580314391202 0.9304869653429764
1643091462.796838 0.6852309006637699 0.157393951042379 -124.62171077292035 -0.11316150048762737 0.2700653621440461 0.23385304842159552 0.9271310191776139
1643091462.8967 0.6118136814858796 0.14089421149198536 -124.62666321568965 -0.12205859715482494 0.26983968071653336 0.2592772568816314 0.9192733813373103
1643091462.99659 0.5344404855173671 0.07922547080083188 -124.62279731361625 -0.13021602427099102 0.2674455482527379 0.28383147058280817 0.9115680786697447
1643091463.096565 0.458828126250134 0.0357516641776661 -124.6211255236822 -0.13894807602648887 0.2607005320602605 0.3096551129094717 0.9037933258223677
1643091463.196482 0.38302482188198084 -0.009691638461259672 -124.62313195880682 -0.13885612330477243 0.2613514953908154 0.3100195530572761 0.9034944657273343
1643091463.296311 0.3127995474353432 -0.06329153327194004 -124.62414280016341 -0.147064984579426 0.2568193869001589 0.3395423263911804 0.8928195234266245
1643091463.396145 0.24510418034763648 -0.11688418319655522 -124.62487560267405 -0.15287265469174197 0.253133242179565 0.35907797892771504 0.8852211690873352
1643091463.495951 0.18532254664753534 -0.1767751447058984 -124.62110931800886 -0.15957484592091023 0.24868962489225846 0.3874313897114568 0.8732618492104843
1643091463.595848 0.12242323249317166 -0.24056406909734357 -124.62053457495472 -0.1681569139032486 0.2441410578955586 0.40837544300586653 0.8633353309728122
1643091463.695704 0.061674424810664374 -0.309002365222506 -124.62762072618911 -0.17122640381113527 0.23915765162072386 0.4261580999131369 0.8554965868941801
1643091463.795663 0.012821529731244691 -0.37548731941988506 -124.61934951208646 -0.17604641590709416 0.23452154451456442 0.4526700646367272 0.8420790445003075
1643091463.895639 -0.03295746222980076 -0.4510549728285017 -124.62199514658326 -0.18504360142934115 0.22835824982241906 0.47134351226667176 0.8315327225985871
1643091463.995708 -0.06999167720847023 -0.5286855178585866 -124.62722270013764 -0.1880402099529321 0.2249854550852272 0.4915064426365514 0.8200267320567743
1643091464.095962 -0.10399921631924883 -0.5949158295151837 -124.61967256038216 -0.1931780408765628 0.2224311872951944 0.5120778382339384 0.8068351126662743
1643091464.196069 -0.13875343810077628 -0.6362312280309039 -124.62342828630197 -0.2013512214314692 0.21610384022543758 0.5272604243106204 0.7967140395547568
1643091464.296087 -0.17047691729051997 -0.72586572978103 -124.62712549953713 -0.20249644027234898 0.21218279802810494 0.5438143322134921 0.7862821529051673
1643091464.396119 -0.19552611603079964 -0.8114265144609337 -124.62356613599975 -0.20610220173199315 0.20813912651589622 0.5602574960554806 0.7747977313906305
1643091464.496072 -0.21194115761899857 -0.8588033140577439 -124.62013601481972 -0.21061437580364564 0.2041224852262182 0.5747904658242768 0.7639316174419173
1643091464.596009 -0.230025366384763 -0.9813986248814663 -124.62402426612422 -0.21567243290599256 0.19872774567928864 0.5966635909022782 0.7469840989426998
1643091464.695984 -0.24324247692204584 -1.0595786824429665 -124.62142228022682 -0.21927060701257362 0.19660976438416328 0.6102544833935306 0.7354280841436751
1643091464.796057 -0.2564665418888732 -1.115765095616224 -124.62244424854903 -0.22184050541895042 0.19363284675705017 0.618568312659575 0.728468498554132
1643091464.896139 -0.2745809279272121 -1.2097135738430853 -124.62697916732611 -0.22555985692719538 0.18950388775975963 0.622137289073643 0.7253662667997582
1643091464.996135 -0.27560342947620986 -1.2959247439948705 -124.62085406476902 -0.22503193916209638 0.19089162097004922 0.6357696894242943 0.7132446406456272
1643091465.096313 -0.2869035504289725 -1.389716438696287 -124.61808740656969 -0.2290152529705133 0.18578628082388257 0.641520810818771 0.7081571301984524
1643091465.196334 -0.292908003999284 -1.4776750723829442 -124.62893293605484 -0.22870802150276107 0.1811624675050225 0.6472748893431147 0.7042073692412221
1643091465.296334 -0.28655399403990844 -1.5696864944927003 -124.62076759362223 -0.22874259855786583 0.18679446827644172 0.6544268742027097 0.6960676091785821
1643091465.396312 -0.3032920672980028 -1.700956983005195 -124.62283874545466 -0.23402727052471284 0.17911511869191696 0.6554770261184301 0.6953408366676535
1643091465.496257 -0.2892009079479641 -1.7529771463815595 -124.62009515891978 -0.2314886708186058 0.18055256638166364 0.6672078314988089 0.6845783195824179
1643091465.596334 -0.2897208331931715 -1.843653534356462 -124.62123274543947 -0.2331951514943401 0.17971402004104414 0.6694865019760267 0.6819902609217544
1643091465.69646 -0.30398890603474016 -1.9334351115964372 -124.62609833684802 -0.23830026697589593 0.1730447227996097 0.6775515774937333 0.6739379544929759
1643091465.796664 -0.2925637219840947 -2.065423407704784 -124.62137419828238 -0.2363411864136508 0.17602113239314737 0.6817003667581766 0.6696596258677908
1643091465.896839 -0.2946538926640426 -2.1136478356984356 -124.62484026745663 -0.2372213702776148 0.17378442094190294 0.6833832675089757 0.6682157632159346
1643091465.997006 -0.29958404142565054 -2.213729775725776 -124.62434547118286 -0.24041754767776424 0.17123469567646732 0.6876774392456759 0.6633082400496073
1643091466.097143 -0.3093959801458959 -2.3033384164516697 -124.62398497751637 -0.24258563791747936 0.1693485514768559 0.6899280892607528 0.6606606602771704
1643091466.197073 -0.3221459877165751 -2.4438282589864118 -124.63333763944783 -0.24652213269125514 0.16071522741090769 0.6997698302022961 0.6509375073770638
1643091466.296955 -0.3055578547723525 -2.493566672772849 -124.62435576701354 -0.24432271855122817 0.16688422533125374 0.7053105264522709 0.6441996009087131
1643091466.397001 -0.32193474742318223 -2.5859442937070165 -124.6223023652948 -0.24901042520476727 0.1591539302726744 0.7084948890600763 0.6408578834607964
1643091466.497002 -0.30503770888260545 -2.6797962607954067 -124.62614516857454 -0.2428404446597495 0.16421316426227625 0.7132554011990216 0.6366547634164441
1643091466.597054 -0.3075069526966687 -2.7752681401532113 -124.6218310623778 -0.2432665959726103 0.16321414014562513 0.7127016211390932 0.6373687370479756
1643091466.69718 -0.3205582806537073 -2.868360819423443 -124.62340979466858 -0.24774618288901307 0.1601565055901703 0.7108871750428627 0.6384443178074717
1643091466.797326 -0.30950509338910676 -2.962361770881977 -124.62177405351795 -0.2446461371403472 0.1666723521162815 0.7104567190544223 0.6384511296667573
1643091466.897406 -0.32221942020208494 -3.0524943623297984 -124.62263028528498 -0.2482937363452038 0.15932838387541293 0.7092941145899371 0.640208204876714
1643091466.997309 -0.31455367415767904 -3.1538070673911625 -124.62739491077927 -0.24319006045939953 0.16375548441596177 0.710715109335055 0.639473822122773
1643091467.097297 -0.31566215663235886 -3.2433649531829585 -124.62178599937869 -0.245043684086304 0.16593425277130686 0.709000260340738 0.6401078405108044
1643091467.197125 -0.3186728899216553 -3.341753432709267 -124.62233462509319 -0.2437023065532842 0.16239636995594428 0.7083809981776126 0.642209441091168
1643091467.296934 -0.3345706216997302 -3.4390560489592628 -124.62858821476549 -0.24975613135377495 0.16007176179001611 0.7064595862774479 0.6425836590556387
1643091467.39684 -0.33390230337749366 -3.531850278391427 -124.6203296655688 -0.25112918949424734 0.15894069075057324 0.7057860123423153 0.6430692744873029
1643091467.496765 -0.33070644616580047 -3.6242425177272004 -124.63099550546787 -0.24507962839444494 0.1603347102883382 0.7046169956105582 0.6463309105400621
1643091467.596827 -0.3249710011973638 -3.7146266559283214 -124.62314681514356 -0.25077256525675473 0.1632301924123216 0.7015457540851171 0.6467631558188264
1643091467.69688 -0.31959263222453127 -3.8104226123453127 -124.62400340329906 -0.2474341623715245 0.16060085726554185 0.7029913653212476 0.6471374198891943
1643091467.79692 -0.31637963163988886 -3.9057695424492147 -124.62414367317513 -0.2484686990127145 0.16055521709811962 0.7027566372198567 0.647007292630418
1643091467.896918 -0.30968206266679327 -4.000520080865948 -124.623592928051 -0.24705627215445647 0.16164158641651066 0.7037168524411856 0.6462335394578088
1643091467.996973 -0.27678250584774694 -4.0520748748899855 -124.62308803557556 -0.24078588046888302 0.16565664253474402 0.7058783641092944 0.6452253649953071
1643091468.097176 -0.2957559131193908 -4.140018629662972 -124.6162181505546 -0.24851224499397356 0.1606043037699401 0.7042615032284176 0.6453399544186594
1643091468.197148 -0.2929387814690413 -4.230207001978472 -124.62557198777046 -0.2487337472508633 0.16037900255853785 0.704421599472789 0.645135883913668
1643091468.297046 -0.28989160701295097 -4.339936739818875 -124.62913039491785 -0.24875088194146225 0.16159628491359848 0.7061556827515638 0.6429259608641891
1643091468.3969 -0.26806190765510873 -4.427572858474883 -124.62241515882607 -0.24254488430119692 0.16540891335748006 0.70691510474629 0.6434927390132373
1643091468.496736 -0.2840466138985969 -4.519154171577009 -124.62738952998642 -0.24701746278992429 0.1616225775770122 0.7041095000928835 0.6458253071637411
1643091468.596605 -0.26798920475046667 -4.668455006193557 -124.62348401038794 -0.24273945653423493 0.16515441725464958 0.704006157422654 0.6466659918487524
1643091468.696451 -0.2823429443165104 -4.707763516606041 -124.62141642347143 -0.24818812532088655 0.16202849041038958 0.7005838800959381 0.6491006468143092
1643091468.796227 -0.27792773920740277 -4.749030837979235 -124.62700641692797 -0.24851320201840343 0.16393032156069326 0.6999585870046828 0.6491733316872897
1643091468.895894 -0.28146476791733516 -4.856208384571649 -124.62857631565707 -0.24633950797656864 0.16461191115800392 0.6996815537484695 0.6501272866592349
1643091468.995634 -0.2846916378258172 -4.973696514739004 -124.62420063137411 -0.24659346192671475 0.16435951063958923 0.6986436075540654 0.651210200642737
1643091469.095672 -0.2891526574076699 -5.142040021200488 -124.62347538347396 -0.24741813286475892 0.16385326235648862 0.6977135979772081 0.6520215572682785
1643091469.195672 -0.28907892945392044 -5.197950410133521 -124.62359992506921 -0.2468755810266587 0.1643362197089481 0.697731981258949 0.6520859887415033
1643091469.295753 -0.2939114576851509 -5.332239678421803 -124.62279846402834 -0.24745358678535703 0.16563284654263033 0.6975666964644598 0.651715571792563
1643091469.395838 -0.30277192615606546 -5.4497393604550854 -124.62741402056868 -0.2483432482457511 0.16646832776772816 0.6976299119838688 0.6510963314336402
1643091469.495982 -0.30596124735061975 -5.5283912777392805 -124.62960674954222 -0.24640499501453964 0.16624118165333163 0.6986075193078202 0.6508425169892961
1643091469.596201 -0.31373668105214647 -5.6192415362577774 -124.62084081643917 -0.24770233987637386 0.16398066981329196 0.6979662225300863 0.6516111132834028
1643091469.696366 -0.3193964495329435 -5.72044153615953 -124.62633193736237 -0.24903509253556264 0.1629136010838297 0.6988037653701367 0.6504721199038599
1643091469.796449 -0.3247496035991398 -5.858765226237792 -124.63013241067146 -0.24652700791822277 0.16367970103310234 0.7003992162548819 0.6495185353060757
1643091469.89643 -0.3285503646144509 -5.950640495170987 -124.624895014775 -0.2481685716697196 0.1626527848236032 0.7014069947094002 0.6480622342007483
1643091469.996451 -0.3300469972459372 -6.0348835718600045 -124.63685212274059 -0.24837208176631118 0.16251820002169792 0.7022540825551381 0.6470999514722726
1643091470.096551 -0.33523964678536555 -6.123704783247267 -124.62087113665447 -0.24724638936999763 0.1616513485200251 0.7027974846435329 0.6471582187099846
1643091470.196522 -0.33654131359304534 -6.19488256910447 -124.62514764547058 -0.24963378443705858 0.1637722779570204 0.7026848866075143 0.6458293619631935
1643091470.296448 -0.3427561939738668 -6.28992625752846 -124.62831405864651 -0.24801570731451866 0.16357924248968944 0.7028715464405467 0.6462984059674389
1643091470.39639 -0.3469977154542492 -6.370600812324692 -124.61962567897805 -0.2483814247179852 0.16228360918501117 0.7035640974737467 0.6457307943647279
1643091470.496315 -0.3568086044510216 -6.47754135800397 -124.62087997948092 -0.2493499225740148 0.16242963454731446 0.7042742243340643 0.6445456127162846
1643091470.596338 -0.3592217551757507 -6.521985135813921 -124.61817781745734 -0.24936298132234405 0.16275249286956378 0.7050450808428328 0.6436156955746948
1643091470.696345 -0.36912796567157846 -6.664944333248108 -124.62293975048232 -0.2512529536033749 0.16260890053680477 0.705181828849798 0.6427665882976854
1643091470.796293 -0.3766327640297992 -6.768901983378835 -124.63051796142295 -0.249006911178208 0.16193465241839863 0.7065742140300032 0.6422815633345735
1643091470.896261 -0.3830107469080955 -6.880474982682975 -124.61900928119576 -0.24984426771763416 0.1607699301418227 0.7075544534604263 0.6411689066378297
1643091470.996258 -0.3826129218438847 -6.917554132371157 -124.62233651631 -0.25071434600614984 0.16079373163903543 0.7088398019990386 0.6394011476954559
1643091471.096339 -0.38656417201993454 -7.035110573275227 -124.62523492883112 -0.24977370121923348 0.161079091006291 0.7095914918187664 0.6388634747410825
1643091471.19627 -0.38760391983859077 -7.1295335873308865 -124.62645262220983 -0.2502186145268252 0.1597344040729657 0.709551195889709 0.6390717217270799
1643091471.2962 -0.38830133033726516 -7.238016081360413 -124.63129005733727 -0.249055996971437 0.16144750315441464 0.7095658049607912 0.6390791676530484
1643091471.39615 -0.38592263440907726 -7.316515331464834 -124.62352612154335 -0.24757739140232762 0.16129915835996347 0.7105366490624935 0.6386123136284088
1643091471.496132 -0.3889250047871956 -7.358662115474007 -124.61909637495916 -0.24938324650819088 0.16052545519544661 0.7103095153608422 0.6383572408794116
1643091471.596242 -0.39209061041272164 -7.494092351639698 -124.62144336458421 -0.24856246710956556 0.16050835017721463 0.7107405340809131 0.6382018980559155
1643091471.696398 -0.3861773475006633 -7.614849864528893 -124.62761812198016 -0.24417470894860205 0.16435906701672579 0.711498190719248 0.6380714170079189
1643091471.796547 -0.3963152014744819 -7.656947294122059 -124.62415592707683 -0.24902315219029142 0.16067166295392465 0.7095935405210546 0.6392566727439188
1643091471.896615 -0.3949058937809736 -7.764232209942187 -124.61927352232708 -0.24551715250816314 0.16481515833807717 0.7095904408110726 0.6395613322550273
1643091471.996608 -0.40263203983932594 -7.859611187053714 -124.6161969427807 -0.24920608372181174 0.16101506000416257 0.7084124061823194 0.6404079489316711
1643091472.096575 -0.4059822314297312 -7.96712099906957 -124.62149909756957 -0.24759662048584538 0.16115333651470565 0.7088579820124108 0.6405043926402526
1643091472.196464 -0.4039893266181917 -8.054603681700238 -124.62351658717164 -0.24612444815667112 0.1625216886245887 0.7089549393209156 0.6406187249516387
1643091472.296378 -0.409797906262238 -8.181512286945905 -124.62399664764659 -0.2470509432072061 0.1617379215761957 0.7080515861193597 0.6414589835511706
1643091472.396302 -0.410830457856685 -8.241933599217711 -124.62133150843147 -0.2485835391741803 0.16117964905566606 0.7067512731845377 0.6424406452225497
1643091472.496187 -0.411332071226485 -8.312700457028951 -124.62915651812325 -0.24712780340461796 0.1613860109317721 0.7075413073377839 0.642080760240235
1643091472.596063 -0.4190756214572544 -8.43857117713956 -124.62891726643176 -0.24658035797800318 0.16099549002944694 0.7065463584577121 0.6434833506779832
1643091472.696005 -0.40958651812118735 -8.467097524991551 -124.62453180455023 -0.24138904568998593 0.16521937832751557 0.7073878207547768 0.6434565693920258
1643091472.795945 -0.4281351808928345 -8.611050478558091 -124.62095510510164 -0.24673739405328143 0.16150597956298524 0.7050446371839536 0.6449407232601639
1643091472.895922 -0.43624581651928807 -8.712951941831562 -124.62531188264118 -0.24809625699691032 0.16254833823744796 0.7033851432511123 0.6459687494406982
1643091472.995886 -0.4315644509929622 -8.774876509066576 -124.6281254724293 -0.241715246145572 0.1668038042030974 0.7045392783442699 0.6460453822714747
1643091473.096036 -0.44195267872550664 -8.849223048263319 -124.62383478213583 -0.24630141091441404 0.1633299237913544 0.7036798914493321 0.6461374167665385
1643091473.196168 -0.4490239839306058 -8.927549273647186 -124.62467264505032 -0.24753390337208242 0.16184375928364939 0.7044038496128693 0.6452509441394775
1643091473.296295 -0.4505129519059323 -8.96873661705883 -124.62607650820375 -0.24710655897808628 0.16312557569612732 0.7055905897400186 0.6437936895731033
1643091473.396507 -0.45278164186970654 -9.025710264084745 -124.62141843166417 -0.24995703943667255 0.16210910230369197 0.7055863071576364 0.6429541823007253
1643091473.496718 -0.4503725119047023 -9.211776754495679 -124.6303140672434 -0.24259424909421903 0.16640913821894115 0.7073635474168405 0.6427229891714662
1643091473.596961 -0.46325679948762677 -9.33910846560492 -124.62125901505047 -0.24641394626789312 0.16246310863649582 0.706050465565023 0.6437224910567164
1643091473.697222 -0.4648283586027648 -9.376684511088524 -124.62155178716603 -0.24711562244886617 0.16315425627885535 0.7042202707429415 0.6452816191978051
1643091473.797314 -0.4717655158170125 -9.535388992576225 -124.6194430404412 -0.24718467834968508 0.1645442465611738 0.702832910384956 0.6464138193081818
1643091473.897167 -0.4764334647216719 -9.607879968399885 -124.62343046242937 -0.24833222707693886 0.16436001602709577 0.7022411248014966 0.6466639720628553
1643091473.996897 -0.47775899822301393 -9.761715348163166 -124.62778097635044 -0.24186131438450661 0.168555938817836 0.7034335023475402 0.6467405259209522
1643091474.096789 -0.4792294881045446 -9.831481116215437 -124.6223139858368 -0.24207807083634875 0.16888067720127511 0.703062383018055 0.6469782145274785
1643091474.196592 -0.49682797814178553 -9.957355718797325 -124.622987589141 -0.2483226705038816 0.1638710590778459 0.7014681744918859 0.6476299309679463
1643091474.296447 -0.488716260210555 -10.035682327430692 -124.6272738478779 -0.24067519430374645 0.1691512339316421 0.7025854011704447 0.6479483505407063
1643091474.396383 -0.5053363357636798 -10.147882732460102 -124.61959495026674 -0.24687238306201753 0.16455392670959865 0.7016987236994796 0.6477614783577779
1643091474.496264 -0.4983382596974349 -10.22113955061043 -124.62746433428605 -0.24124857156987084 0.16898148942686 0.7019869168663208 0.6484279077084008
1643091474.596269 -0.5134847872137169 -10.326044342680019 -124.62358137851707 -0.24683980311652984 0.1638478968651144 0.7014790261344697 0.6481906773347698
